Timestamp,Price (USD),Market Cap (USD),Fully Diluted Market Cap (USD),24h Volume (USD)
2024-03-10 07:00:48,0.05256649273229328,0.0,36287972.66375867,2929106.9675842472
2024-03-10 08:00:41,0.05205394579078229,0.0,35934148.61281495,2937964.2672304763
2024-03-10 09:00:51,0.054017775719593666,0.0,37289829.82852594,3002258.4052375336
2024-03-10 10:00:32,0.058497315083509444,0.0,40382168.57008602,2931524.903370562
2024-03-10 11:02:58,0.06788484110886288,0.0,46862614.00370487,3029042.018615714
2024-03-10 12:01:56,0.05481716593564617,0.0,37841669.00972299,3057109.410502321
2024-03-10 13:02:49,0.05364361330209036,0.0,37031536.096674494,3058243.060710574
2024-03-10 14:02:05,0.06015605665938805,0.0,41527239.618829295,3086398.341041629
2024-03-10 15:02:01,0.05913974366785175,0.0,40825653.18728798,3107260.6840718323
2024-03-10 16:00:07,0.05762065892886382,0.0,39776990.767235324,3090338.6752587333
2024-03-10 17:01:15,0.0554076010702616,0.0,38249261.240267314,3100349.756079701
2024-03-10 18:01:41,0.05998128679944144,0.0,41406591.58677416,2849993.675563429
2024-03-10 19:00:41,0.06894454205112971,0.0,47594152.22940647,2668337.351099958
2024-03-10 20:00:29,0.0559166577060094,0.0,38600675.84531614,2387299.8189631077
2024-03-10 21:01:24,0.0497540760266315,0.0,34346490.64299878,2170411.27540428
2024-03-10 22:01:04,0.046551965298262936,0.0,32135993.032493703,1966298.8717762695
2024-03-10 23:01:27,0.04188393877387376,0.0,28913536.861156423,1875779.0646331375
2024-03-11 00:00:14,0.043155162654579506,0.0,29791094.69381411,1845479.8427146173
2024-03-11 01:02:34,0.04002527602719393,0.0,27630455.197592646,1757819.8894787892
2024-03-11 02:02:21,0.04141519251767278,0.0,28589949.525438845,1667143.4699055217
2024-03-11 03:03:46,0.0484346314934996,0.0,33435644.880595047,1623058.8067966246
2024-03-11 04:02:09,0.058339077464721716,0.0,40272933.16010364,1726466.8459241604
2024-03-11 05:02:00,0.053787337272783946,0.0,37130752.370170556,1762946.1268531317
2024-03-11 06:02:18,0.05671602700620332,0.0,39152500.58776971,1741434.4726029548
2024-03-11 07:02:16,0.05256494569079702,0.0,36286904.7020856,1694994.04616786
2024-03-11 08:02:14,0.06157752318493911,0.0,42508513.72977937,1755034.171047714
2024-03-11 09:02:11,0.05888973594328588,0.0,40653066.56407578,1735349.9983908038
2024-03-11 10:02:37,0.05955322529145976,0.0,41111089.95650268,1710512.9027703379
2024-03-11 11:02:13,0.053663981245438364,0.0,37045596.60048618,1591880.9770659618
2024-03-11 12:02:16,0.048124639303876234,0.0,33221649.47176457,1548324.4926878824
2024-03-11 13:00:08,0.050635267493587356,0.0,34954799.28605929,1543711.176481919
2024-03-11 14:03:07,0.047345189250504294,0.0,32683575.486620225,1481766.2899073323
2024-03-11 15:00:14,0.04621156027424889,0.0,31901002.87880519,1450504.738066002
2024-03-11 16:00:05,0.04191924416956675,0.0,28937909.064192966,1434248.4459910663
2024-03-11 17:00:05,0.04904814428826439,0.0,33859168.20064364,1433619.3443024864
2024-03-11 18:00:19,0.056562925696832834,0.0,39046810.901423015,1481836.5779745684
2024-03-11 19:00:18,0.04770869886119345,0.0,32934515.317871284,1487891.7849246042
2024-03-11 20:00:22,0.04337761970001213,0.0,29944662.389962886,1459240.1247280587
2024-03-11 21:00:11,0.045784891928636,0.0,31606462.983573034,1451032.492046912
2024-03-11 22:00:56,0.043602840910103434,0.0,30100138.258530222,1410683.4657425794
2024-03-11 23:00:33,0.043220714568808855,0.0,29836346.829689447,1321642.421985499
2024-03-12 00:03:36,0.04176671623042717,0.0,28832615.189744383,1239669.0183223768
2024-03-12 01:00:29,0.03982027517746461,0.0,27488937.952588107,1214721.3270972806
2024-03-12 02:00:07,0.04164666538308834,0.0,28749741.068986915,1298211.1156094945
2024-03-12 03:01:49,0.036907510542667665,0.0,25478183.231291275,1305283.5194619822
2024-03-12 04:02:50,0.04083940265904197,0.0,28192467.29742578,1198330.742375166
2024-03-12 05:02:57,0.04192332272535858,0.0,28940724.593884766,1106440.2372845395
2024-03-12 06:03:12,0.04008643504669553,0.0,27672674.807699006,1064656.992905917
2024-03-12 07:02:55,0.0399532202522243,0.0,27580713.28299164,1077264.2777436755
2024-03-12 08:03:05,0.038809997564755366,0.0,26791517.89491935,1075372.796297887
2024-03-12 09:02:56,0.03447519492735402,0.0,23799094.557682436,1047729.1748733363
2024-03-12 10:03:08,0.03486881454478227,0.0,24070820.084243592,1081377.952525735
2024-03-12 11:03:19,0.03333909555948427,0.0,23014816.576373555,1069282.9962669136
2024-03-12 12:03:33,0.030207333103133442,0.0,20852882.14821589,1151984.3474506377
2024-03-12 13:03:03,0.03074400939381368,0.0,21223363.29605796,1128397.4636812438
2024-03-12 14:03:09,0.034701738542187,0.0,23955483.31551862,1151618.660735919
2024-03-12 15:03:11,0.03536803900618132,0.0,24415447.29193248,1130964.9336687946
2024-03-12 16:02:58,0.03052651568039774,0.0,21073221.912892625,1114112.60880646
2024-03-12 17:03:48,0.03153811498153187,0.0,21771554.365338728,1044336.9858517371
2024-03-12 18:03:11,0.02862773748114278,0.0,19762447.542991098,973250.6488610499
2024-03-12 19:03:10,0.03282462247769586,0.0,22659662.862328857,940696.1196001281
2024-03-12 20:08:44,0.036180979969438566,0.0,24976640.89490241,990924.7613024381
2024-03-12 21:04:47,0.04199022463092502,0.0,28986908.66274993,968917.37757872
2024-03-12 22:00:21,0.0344509580171581,0.0,23782363.20870082,1045235.4348236932
2024-03-12 23:08:28,0.03415152042708887,0.0,23575653.905527953,1039705.446386531
2024-03-13 00:08:00,0.036087294622745646,0.0,24911967.542675912,1065512.5089321416
2024-03-13 01:07:18,0.030097367269512298,0.0,20776969.966196943,1029399.9668427584
2024-03-13 02:09:27,0.03573869447553046,0.0,24671320.089227762,1008918.821063727
2024-03-13 03:09:21,0.04222138611495449,0.0,29146485.251891896,1023252.8783891484
2024-03-13 04:09:29,0.04038193720779701,0.0,27876667.385228235,1069370.9897590699
2024-03-13 05:09:32,0.040918127174736474,0.0,28246812.811554685,1059244.5745332188
2024-03-13 06:09:22,0.04416437293257416,0.0,30487777.943472043,1068573.3648753213
2024-03-13 07:09:34,0.04415254574823565,0.0,30479613.340515733,1043225.8073631471
2024-03-13 08:09:36,0.042720430124929924,0.0,29490987.88942236,1042956.764914909
2024-03-13 09:09:17,0.0422623417618276,0.0,29174757.965495348,1045160.1790994587
2024-03-13 10:09:18,0.04303890210633017,0.0,29710837.11189342,1024581.4284732048
2024-03-13 11:10:05,0.05181676902450213,0.0,35770419.522972785,1074382.0741288557
2024-03-13 12:09:28,0.05480984470112199,0.0,37836614.97730672,1043931.3113130161
2024-03-13 13:08:59,0.04679461214754808,0.0,32303498.258277908,1049039.231295659
2024-03-13 14:09:02,0.048316662910448935,0.0,33354208.199271716,1040089.6132431277
2024-03-13 15:08:55,0.04823342108076018,0.0,33296744.26962341,1028209.3330645557
2024-03-13 16:08:52,0.05533304579324277,0.0,38197793.85650678,1123910.662833029
2024-03-13 17:08:58,0.05771215148699857,0.0,39840150.38234298,1280946.7224211723
2024-03-13 18:01:19,0.10290583810123831,0.0,71038489.46088895,1805451.3356009119
2024-03-13 19:04:00,0.12211003457752378,0.0,84295629.52366474,3830949.1032584617
2024-03-13 20:07:31,0.11350061230489372,0.0,78352328.68997556,4750246.3691859245
2024-03-13 21:02:29,0.1334997292807674,0.0,92158222.37620163,5303352.901785834
2024-03-13 22:06:44,0.14166081087833,0.0,97792022.36029533,5766841.3528676955
2024-03-13 23:02:23,0.11643031400517644,0.0,80374775.49376461,6051958.384754589
2024-03-14 00:03:47,0.11005701921011248,0.0,75975129.72551502,6335635.652593308
2024-03-14 01:06:23,0.1355543012834358,0.0,93576545.12883893,6625134.220783344
2024-03-14 02:02:20,0.16725482265635605,0.0,115460212.71278508,7447103.448518285
2024-03-14 03:05:05,0.16080884854226904,0.0,111010394.58178419,7895158.907707094
2024-03-14 04:07:54,0.14571828251889132,0.0,100592997.1319337,8205092.532814188
2024-03-14 05:01:05,0.1835186589396365,0.0,126687548.14604598,8730567.844603254
2024-03-14 06:00:21,0.1562292532269753,0.0,107848984.69928001,9295996.269103736
2024-03-14 07:07:42,0.15325639850455577,0.0,105796748.27845041,9857685.537868299
2024-03-14 08:07:08,0.14849672431874208,0.0,102511025.42030169,10061354.258250033
2024-03-14 09:01:50,0.15208773051352223,0.0,104989987.3570473,10168069.166851671
2024-03-14 10:00:56,0.1779750443946446,0.0,122860651.53166527,10546486.119367333
2024-03-14 11:03:03,0.168757493008152,0.0,116497543.86832388,10706267.995689709
2024-03-14 12:00:31,0.1610513814379277,0.0,111177821.1425126,10682536.04652708
2024-03-14 13:01:24,0.15218755863579533,0.0,105058901.22182748,10770755.364710394
2024-03-14 14:04:47,0.17521961531044744,0.0,120958509.49998192,10804500.666753115
2024-03-14 15:08:03,0.18887631754830772,0.0,130386074.69837528,11091949.495552422
2024-03-14 16:08:29,0.23013344809172376,0.0,158866910.06567124,11861725.18981035
2024-03-14 17:02:41,0.21172111862442625,0.0,146156415.7249494,12208987.005833289
2024-03-14 18:07:03,0.18053374066821049,0.0,124626983.95378213,11858517.751692694
2024-03-14 19:03:36,0.17899097093840763,0.0,123561971.1885845,10096781.404368244
2024-03-14 20:04:12,0.16690899127187084,0.0,115221476.60591981,9469035.875879027
2024-03-14 21:08:29,0.19961151354356785,0.0,137796850.62364018,9325864.06068708
2024-03-14 22:02:46,0.2083616991065253,0.0,143837323.89866903,9262984.432061298
2024-03-14 23:07:37,0.21851338897846878,0.0,150845290.86424387,9450660.239329243
2024-03-15 00:02:15,0.19910952714064412,0.0,137450316.77821806,9591751.813325502
2024-03-15 01:01:09,0.20247578994553286,0.0,139774132.69770375,9856727.830439689
2024-03-15 02:02:29,0.1733654256959747,0.0,119678515.75213814,9580319.926713284
2024-03-15 03:01:54,0.19964890768263824,0.0,137822664.7387892,9236065.70044638
2024-03-15 04:05:04,0.17022505130580243,0.0,117510636.28936142,9099218.253634674
2024-03-15 05:08:13,0.1691191930676018,0.0,116747234.52082068,8661371.352535455
2024-03-15 06:08:06,0.14504667405914815,0.0,100129368.91248931,8154389.825502189
2024-03-15 07:04:39,0.14386199236668018,0.0,99311553.33003326,8752673.591937283
2024-03-15 08:01:10,0.16465514303294873,0.0,113665588.45300865,8785152.507618353
2024-03-15 09:01:21,0.14212950723910492,0.0,98115575.25194478,8710086.067049114
2024-03-15 10:07:33,0.14867798280461914,0.0,102636152.7141099,8779414.297362354
2024-03-15 11:01:19,0.15176754199720227,0.0,104768953.167328,8608092.190465523
2024-03-15 12:01:48,0.1423236476961613,0.0,98249595.29460712,8316425.180009633
2024-03-15 13:06:09,0.16621530810918722,0.0,114742609.6635699,8681415.656380842
2024-03-15 14:02:30,0.19638205114528443,0.0,135567471.46714282,9090924.694871953
2024-03-15 15:07:22,0.1952033784853638,0.0,134753804.07105944,9039253.560588542
2024-03-15 16:07:43,0.1655397757452383,0.0,114276272.67431507,8460497.62185794
2024-03-15 17:07:25,0.16787859156719145,0.0,115890816.08783187,8041163.022037807
2024-03-15 18:08:08,0.18770753451124744,0.0,129579234.35780501,7909788.821251844
2024-03-15 19:04:23,0.1635576673048786,0.0,112907973.3421401,7796249.108861414
2024-03-15 20:04:20,0.16451564848467612,0.0,113569291.85623474,7492523.051627965
2024-03-15 21:03:10,0.15326596919648877,0.0,105803355.16791908,7227542.801702904
2024-03-15 22:07:01,0.1496017308726531,0.0,103273839.24974638,7161414.810980841
2024-03-15 23:07:48,0.15425137774470749,0.0,106483607.48458977,6961958.504301948
2024-03-16 00:08:06,0.17052097252645623,0.0,117714918.15424442,6776876.614582598
2024-03-16 01:08:25,0.1465409967955671,0.0,101160937.49908233,6596931.633284719
2024-03-16 02:00:13,0.1615954189709867,0.0,111553383.94119969,6373002.68214259
2024-03-16 03:03:37,0.14049095618360288,0.0,96984442.22747152,6342806.467988816
2024-03-16 04:03:53,0.13877811325231176,0.0,95802023.65173458,6160050.308175485
2024-03-16 05:05:32,0.15347882022676076,0.0,105950291.59008633,6104312.895825175
2024-03-16 06:07:47,0.13952390003321163,0.0,96316859.03282252,6128943.474985115
2024-03-16 07:07:48,0.13246323674191635,0.0,91442705.49537098,5281929.378192578
2024-03-16 08:06:08,0.12447325897907384,0.0,85927022.79387036,5283841.824812437
2024-03-16 09:05:47,0.14952661794450403,0.0,103221986.90537848,5197545.04342717
2024-03-16 10:08:28,0.1458333263811418,0.0,100672414.80489391,4984444.323347744
2024-03-16 11:04:37,0.12542772588200943,0.0,86585915.31421748,4984123.214129624
2024-03-16 12:04:05,0.11604185984979862,0.0,80106615.81563538,4902229.827971762
2024-03-16 13:00:25,0.11728583392866998,0.0,80965362.42440003,4742967.10485271
2024-03-16 14:07:42,0.12495088780189843,0.0,86256741.98884025,4455173.217162189
2024-03-16 15:01:01,0.10572979724237601,0.0,72987939.51530017,4415017.095230479
2024-03-16 16:05:49,0.1221325433349889,0.0,84311167.88533077,4333572.907672349
2024-03-16 17:02:00,0.17480446508492756,0.0,120671920.85288042,4569347.116049913
2024-03-16 18:00:26,0.12981162005444472,0.0,89612227.77337861,4613763.842058653
2024-03-16 19:03:49,0.09575059616681858,0.0,66099045.90620621,4718996.450811732
2024-03-16 20:04:53,0.10045342921298651,0.0,69345529.89536388,4797798.84242591
2024-03-16 21:04:01,0.10171450004652928,0.0,70216078.82408383,4509515.070901905
2024-03-16 22:03:45,0.08764454432301721,0.0,60503234.345847584,4550735.00520483
2024-03-16 23:05:43,0.10448737265647529,0.0,72130262.56052305,4541775.099921612
2024-03-17 00:03:49,0.11951832586337426,0.0,82506507.78312095,4659433.102644832
2024-03-17 01:07:24,0.11752233343993396,0.0,81128623.98806275,4704758.629389235
2024-03-17 02:07:58,0.12471102810044112,0.0,86091160.80133459,4606772.612997616
2024-03-17 03:07:28,0.1320589575755557,0.0,91163621.41395557,4449390.480113939
2024-03-17 04:08:12,0.11631319244933154,0.0,80293923.53663516,4468319.583767633
2024-03-17 05:02:48,0.10837812969227434,0.0,74816150.04545443,4285843.486784209
2024-03-17 06:07:22,0.09880812106392622,0.0,68209732.2791786,4271793.508832065
2024-03-17 07:07:18,0.09674942012823656,0.0,66788559.220180385,4353416.949730692
2024-03-17 08:07:01,0.1050142973400341,0.0,72494011.92858951,4327607.996263242
2024-03-17 09:06:02,0.11103979599295354,0.0,76653565.2683224,4172139.6205691244
2024-03-17 10:00:59,0.10723189174764754,0.0,74024873.14949314,4249319.91064641
2024-03-17 11:05:37,0.10934334062236578,0.0,75482459.43809918,4310433.729530194
2024-03-17 12:05:57,0.10637436019755415,0.0,73432897.54239729,4307303.437166472
2024-03-17 13:02:35,0.10298748179022751,0.0,71094850.15379834,4170752.264536426
2024-03-17 14:06:56,0.12033662961766786,0.0,83071403.4556872,4157813.7488270174
2024-03-17 15:07:41,0.12509468426822062,0.0,86356008.30789293,4089826.1407793844
2024-03-17 16:01:29,0.12798390412056934,0.0,88350509.4734084,3985890.1876592687
2024-03-17 17:04:41,0.14641632202662155,0.0,101074871.36888802,3822926.356054531
2024-03-17 18:03:48,0.14368205766289552,0.0,99187339.87631375,3563174.9529627385
2024-03-17 19:04:54,0.12422924668417099,0.0,85758574.96661754,3360645.039202475
2024-03-17 20:03:21,0.13667561217255267,0.0,94350614.2511422,3244961.7562067457
2024-03-17 21:00:00,0.12668527147487557,0.0,87454030.68059273,3088243.7108228547
2024-03-17 22:08:42,0.1534498139859826,0.0,105930267.85219312,3079893.264891225
2024-03-17 23:03:37,0.17165657743352103,0.0,118498854.79681753,3131266.812336225
2024-03-18 00:08:06,0.151721759364653,0.0,104737348.26405087,3118461.6368356855
2024-03-18 01:07:48,0.13751959169704636,0.0,94933234.55395697,3045280.2548244703
2024-03-18 02:08:04,0.13831154723814415,0.0,95479941.39195406,3018204.9123485596
2024-03-18 03:00:54,0.13770756827924674,0.0,95062999.51870464,2998035.424521818
2024-03-18 04:08:22,0.1363240126493427,0.0,94107896.25297157,2965876.331208563
2024-03-18 05:09:01,0.12785410184782606,0.0,88260903.69831912,2958774.3252355047
2024-03-18 06:08:58,0.1232590328155556,0.0,85088811.91962077,2832090.6220671088
2024-03-18 07:00:57,0.12895319113937112,0.0,89019632.69265653,2756021.9567862595
2024-03-18 08:08:36,0.13340415879741466,0.0,92092247.66670315,2645727.464675539
2024-03-18 09:05:56,0.11559090430126132,0.0,79795309.85308562,2646931.3016825495
2024-03-18 10:00:20,0.10052772172657413,0.0,69396815.88691594,2683524.8656379157
2024-03-18 11:02:47,0.0971675404100242,0.0,67077198.17185905,2791892.338701419
2024-03-18 12:02:02,0.10650947264283611,0.0,73526169.06320988,2883233.370448192
2024-03-18 13:04:10,0.11419853227217723,0.0,78834120.4051515,2953366.72054651
2024-03-18 14:06:36,0.13329730024676384,0.0,92018480.52030718,2840952.7772808066
2024-03-18 15:06:53,0.11478930833779041,0.0,79241947.98894243,2792142.7057912564
2024-03-18 16:02:54,0.10641634957357207,0.0,73461883.86524113,2937102.912972182
2024-03-18 17:06:13,0.09555594367361793,0.0,65964672.39210912,2804582.032890384
2024-03-18 18:02:49,0.08761693736114315,0.0,60484176.565391935,2891555.6449051895
2024-03-18 19:04:59,0.09748098216234335,0.0,67293574.90061978,2753365.5386210354
2024-03-18 20:02:16,0.10227942713770835,0.0,70606062.21038514,2744766.1848288407
2024-03-18 21:06:37,0.09451968413517475,0.0,65249316.35732303,2697484.6696922462
2024-03-18 22:05:35,0.11038974530960124,0.0,76204818.92437896,2583992.8028358575
2024-03-18 23:05:56,0.09784726365826767,0.0,67546428.2339976,2438213.253962567
2024-03-19 00:06:13,0.09480563826781578,0.0,65446717.690548964,2306570.480502125
2024-03-19 01:04:05,0.08684067735098061,0.0,59948304.747346096,2248802.484855058
2024-03-19 02:01:00,0.07361126347188192,0.0,50815707.45486283,2253446.743440615
2024-03-19 03:06:44,0.08578509085005212,0.0,59219606.82403204,2259405.203120289
2024-03-19 04:08:23,0.08712787728483004,0.0,60146566.08849429,2193119.5172968213
2024-03-19 05:06:43,0.08228436593105244,0.0,56802968.32370542,2274505.221703779
2024-03-19 06:01:21,0.08726237857493732,0.0,60239415.71351131,2353024.8191422173
2024-03-19 07:01:48,0.09690397771750857,0.0,66895254.21318747,2412720.9221945433
2024-03-19 08:02:07,0.09478889189253006,0.0,65435157.2463002,2387475.71316145
2024-03-19 09:06:12,0.09204174661489382,0.0,63538733.73473128,2306395.1492903726
2024-03-19 10:02:58,0.08658176120632328,0.0,59769568.4175822,2174416.9537640917
2024-03-19 11:02:56,0.08147428779476557,0.0,56243751.00223045,2090164.3057261824
2024-03-19 12:02:59,0.08546139051014338,0.0,58996148.334121384,1999015.609609818
2024-03-19 13:02:59,0.10582851842129833,0.0,73056089.22923127,2171189.204460103
2024-03-19 14:05:32,0.10253391990268682,0.0,70781744.96985123,2269204.4730771612
2024-03-19 15:01:45,0.10479410652293061,0.0,72342008.66688144,2256957.3117867103
2024-03-19 16:08:58,0.11797509812674159,0.0,81441178.84428388,2114327.114584698
2024-03-19 17:09:04,0.11610932839318198,0.0,80153191.04884388,2185194.27262058
2024-03-19 18:03:42,0.14520626363934822,0.0,100239537.61545403,2206899.5510246963
2024-03-19 19:05:16,0.1399267040413901,0.0,96594924.77542537,2510795.6288439296
2024-03-19 20:07:56,0.1298095123496619,0.0,89610772.77173087,2514913.8013649425
2024-03-19 21:10:49,0.12093672665802155,0.0,83485665.54288517,2631706.8376086582
2024-03-19 22:10:14,0.10656938246930847,0.0,73567526.32393472,2520644.855118383
2024-03-19 23:10:17,0.10246221518458336,0.0,70732245.39863858,2509723.576276066
2024-03-20 00:09:50,0.1141318489073794,0.0,78788087.20047806,2554807.850499791
2024-03-20 01:10:19,0.12834711497620993,0.0,88601243.06653187,2739869.700240848
2024-03-20 02:09:41,0.13193947393100122,0.0,91081138.84755267,2695095.8205646835
2024-03-20 03:11:08,0.14082369289314903,0.0,97214138.75072505,2732117.051854802
2024-03-20 04:09:32,0.1283881332584792,0.0,88629559.01892537,2825118.032244859
2024-03-20 05:09:32,0.12473220498204518,0.0,86105779.73557974,2842428.75414738
2024-03-20 06:09:55,0.13647559256425026,0.0,94212535.68243766,2870449.829248025
2024-03-20 07:09:27,0.14281702148283795,0.0,98590183.63431461,2927803.427077861
2024-03-20 08:09:12,0.1534781030002591,0.0,105949796.47058466,2986638.5044350196
2024-03-20 09:10:10,0.1778690140601065,0.0,122787456.1236923,3331971.977336739
2024-03-20 10:11:52,0.1689165721321403,0.0,116607360.19052102,3403638.245886204
2024-03-20 11:11:55,0.16433552797033843,0.0,113444950.13281493,3456281.04801971
2024-03-20 12:09:51,0.15808649852353784,0.0,109131087.86136052,3464567.6184017356
2024-03-20 13:10:47,0.17587974212448612,0.0,121414211.65048385,3484021.7770323977
2024-03-20 14:12:33,0.14909954991545712,0.0,102927171.09861457,3503739.119942469
2024-03-20 15:11:04,0.18670386772216263,0.0,128886377.91803236,3604561.97743076
2024-03-20 16:11:30,0.1847405678571707,0.0,127531062.61871392,3834054.779795903
2024-03-20 17:11:10,0.17383291597720874,0.0,120001236.05673192,3761956.065242574
2024-03-20 18:10:47,0.16704272799136116,0.0,115313798.42860106,3807019.15470153
2024-03-20 19:11:01,0.16770894109031034,0.0,115773702.09472589,3793334.1979170307
2024-03-20 20:10:34,0.18635077684729384,0.0,128642630.40228474,3950952.0448150565
2024-03-20 21:12:06,0.18765131769971946,0.0,129540426.47822362,4067050.4014823693
2024-03-20 22:10:55,0.19436241030005222,0.0,134173262.57145643,4334434.522938852
2024-03-20 23:12:51,0.18709796607161536,0.0,129158433.92535634,4440823.082844406
2024-03-21 00:10:34,0.17894954225162593,0.0,123533371.92362906,4412040.734738229
2024-03-21 01:10:14,0.17516716620772174,0.0,120922302.5645936,4289593.954248649
2024-03-21 02:11:44,0.172884322353142,0.0,119346398.00857729,4223407.497054498
2024-03-21 03:09:47,0.16976342147747278,0.0,117191961.6028741,4206008.216543141
2024-03-21 04:10:26,0.17950231282582316,0.0,123914963.36036336,4058751.457881286
2024-03-21 05:10:15,0.19636813323726135,0.0,135557863.58501816,3921808.1261423626
2024-03-21 06:10:42,0.19729790730369146,0.0,136199710.0189797,3839928.662147969
2024-03-21 07:09:39,0.1845503682438861,0.0,127399763.03967069,3762752.4305726145
2024-03-21 08:10:02,0.23380583456920112,0.0,161402050.8593348,4039720.786981876
2024-03-21 09:09:58,0.2220191545389539,0.0,153265409.04622555,3744105.637720568
2024-03-21 10:09:49,0.26584306463152196,0.0,183518156.92417493,3749122.092753016
2024-03-21 11:12:04,0.232687628075137,0.0,160630124.77905232,3920417.580376176
2024-03-21 12:10:09,0.2295013935045823,0.0,158430586.8797779,4010147.6386551345
2024-03-21 13:10:31,0.2391066686683131,0.0,165061350.02284023,3972790.182278359
2024-03-21 14:09:44,0.23703759372557842,0.0,163633015.5257377,3942120.699554871
2024-03-21 15:10:32,0.26648674879686995,0.0,183962508.3005393,3943633.5593282566
2024-03-21 16:10:55,0.2500975700588376,0.0,172648645.81677097,3820815.3784354613
2024-03-21 17:11:43,0.2545691429900455,0.0,175735485.1293735,3903231.4121414693
2024-03-21 18:10:55,0.22079260464103606,0.0,152418690.78801778,3599192.123142986
2024-03-21 19:11:30,0.22060976924674308,0.0,152292474.9146503,3529263.2270110087
2024-03-21 20:11:08,0.2048927935002723,0.0,141442651.07060084,3296372.7701459755
2024-03-21 21:10:41,0.22737223323854688,0.0,156960773.97207388,3354847.138517087
2024-03-21 22:11:00,0.23392584680530112,0.0,161484898.32578254,3300218.37555375
2024-03-21 23:11:57,0.23138946534948385,0.0,159733970.3838653,3304441.1055281064
2024-03-22 00:10:38,0.21446341590309786,0.0,148049492.54084283,3297822.8544902746
2024-03-22 01:10:33,0.22490883042567095,0.0,155260225.02374065,3307621.1531501366
2024-03-22 02:10:08,0.19622232298154468,0.0,135457207.0964735,3386183.2384880716
2024-03-22 03:10:20,0.18531134933797538,0.0,127925087.4374878,3404630.9852660694
2024-03-22 04:09:57,0.2121396142024989,0.0,146445313.75309718,3535196.7285921257
2024-03-22 05:09:49,0.1876759415863329,0.0,129557424.96676375,3468890.0653870227
2024-03-22 06:09:51,0.19987081615492341,0.0,137975853.74109054,3464013.8612973643
2024-03-22 07:10:19,0.2195728686780297,0.0,151576676.36053845,3466683.3204940353
2024-03-22 08:09:59,0.22101761983558785,0.0,152574024.4388742,3355986.715724902
2024-03-22 09:10:18,0.2126762810981984,0.0,146815788.41534764,3398490.016545569
2024-03-22 10:10:50,0.20144939867731074,0.0,139065588.97816652,3276616.6153287995
2024-03-22 11:11:59,0.16486030703603877,0.0,113807218.32688351,3076629.42154163
2024-03-22 12:10:10,0.18968596581334804,0.0,130944995.26891191,3137534.6191067467
2024-03-22 13:10:03,0.20062170197324128,0.0,138494209.1160152,3131805.3815451073
2024-03-22 14:10:51,0.1796163295017477,0.0,123993671.94075568,3122359.159939593
2024-03-22 15:11:31,0.17391265492981697,0.0,120056281.86218865,2900314.639731561
2024-03-22 16:11:54,0.18811034165754847,0.0,129857302.26673284,2906955.3197263656
2024-03-22 17:11:34,0.17675259355630504,0.0,122016762.95742902,2841053.8756529
2024-03-22 18:12:10,0.19281170826907654,0.0,133102773.93915871,2818619.2629580568
2024-03-22 19:11:19,0.1813774812038628,0.0,125209439.27658603,2671388.234464448
2024-03-22 20:12:36,0.19170106103404752,0.0,132336066.2056018,2627238.048643226
2024-03-22 21:11:26,0.18332545262347053,0.0,126554172.96434607,2482459.2384572555
2024-03-22 22:11:19,0.18861245568540475,0.0,130203924.21485731,2499353.9234392247
2024-03-22 23:12:46,0.16871493122669048,0.0,116468162.3995989,2439529.2959846184
2024-03-23 00:10:14,0.17586123890087801,0.0,121401438.40963055,2468458.875015122
2024-03-23 01:10:37,0.1757749916553212,0.0,121341899.76578325,2475585.2332763714
2024-03-23 02:10:42,0.16830412624695376,0.0,116184573.38500093,2343814.640378778
2024-03-23 03:10:06,0.17142008153082597,0.0,118335595.72424072,2407329.8004134777
2024-03-23 04:10:10,0.1744987563584755,0.0,120460882.42646189,2313469.8339048754
2024-03-23 05:10:19,0.19317156972458244,0.0,133351195.35708824,2314145.2225653525
2024-03-23 06:10:25,0.18806445527859977,0.0,129825625.7447056,2285529.471707572
2024-03-23 07:10:42,0.20386597434148082,0.0,140733811.96743655,2260922.7072193353
2024-03-23 08:09:56,0.2068815811231391,0.0,142815561.2105287,2152120.4667037227
2024-03-23 09:09:45,0.21038378527490054,0.0,145233220.86245272,2133643.439278749
2024-03-23 10:11:06,0.19929046050375854,0.0,137575219.63160217,2075830.124943996
2024-03-23 11:12:21,0.20507875338666312,0.0,141571023.85948503,1998920.6145764715
2024-03-23 12:10:30,0.19895776559772121,0.0,137345551.96636268,1803084.5926635012
2024-03-23 13:09:58,0.20579799987948316,0.0,142067537.8118782,1663042.8922999797
2024-03-23 14:10:23,0.21123262422554562,0.0,145819195.7494175,1619499.6842614831
2024-03-23 15:10:00,0.2097162449774974,0.0,144772400.99783882,1470499.623769439
2024-03-23 16:10:22,0.20444795836787838,0.0,141135570.18532285,1443853.238232793
2024-03-23 17:10:46,0.2194061207702517,0.0,151461566.0839217,1385111.4133965103
2024-03-23 18:09:52,0.21391292417975222,0.0,147669474.25219408,1367950.305188155
2024-03-23 19:10:29,0.2192764680102732,0.0,151372063.52125612,1384946.769487126
2024-03-23 20:10:14,0.22176562752139745,0.0,153090392.96650597,1393964.3787241096
2024-03-23 21:10:38,0.20593209080829034,0.0,142160104.15416384,1366993.7280773679
2024-03-23 22:10:54,0.19837521931651036,0.0,136943405.60983077,1297710.9045719213
2024-03-23 23:10:25,0.21838004194853328,0.0,150753238.05406806,1306917.202745773
